listing_id,title,price,area,bedrooms,bathrooms,location,purpose,down_payment,dp_ratio,price_note,rental_frequency,is_negotiable,is_verified,is_hot,has_payment_plan,is_off_plan,is_ready,badge_names,agency_name
83109,Modern Apartment with 1 Bedroom,78520.0,104,1,1.0,"Vana Towers, Erbil",For Sale,19630.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
89173,Spacious house with multiple rooms,690000.0,500,5,5.0,"Diplomati Safiran, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
89019,"Modern 2 Bedroom Apartment, Empire Pearl Towers",550.0,127,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
89196,Spacious Furnished Apartment with 4 Bedrooms,900.0,224,4,3.0,"Naz City(Zakaria Apartments), Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
84541,Luxurious Apartment in Cavalli Tower,103950.0,99,1,1.0,"Cavalli Tower, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,On Target Real Estate Company
84539,Luxurious Apartment in Prime Location,170000.0,175,3,3.0,"Empire Royal Apartment, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,On Target Real Estate Company
89100,Apartment in Installment,81840.0,88,1,1.0,"Ruby Towers, Erbil",For Sale,39840.0,0.487,(Negotiable + Down payment),,1,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
89200,Modern and Convenient Apartment in Ruby Towers,118110.0,127,2,2.0,"Ruby Towers, Erbil",For Sale,61110.0,0.517,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
84625,Studio apartment,62500.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,On Target Real Estate Company
84763,Modern Apartment in Rami Towers,55000.0,76,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,On Target Real Estate Company
86304,Studio apartment in Cavalli Tower,75000.0,59,0,1.0,"Cavalli Tower, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,On Target Real Estate Company
86540,Furnished Apartment For Rent,750.0,104,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Lata Domus
79850,Furnished Apartment For Rent,350.0,40,0,1.0,"Empire Diamond, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
71534,Modern 3-Bedroom Home in Erbil,225770.0,211,3,2.0,"English Tower, Erbil",For Sale,45154.0,0.2,(Down payment),,0,0,0,0,1,0,"installment, off_plan",English Tower by King Inssat
75188,Modern Apartment in Alaska Towers,84700.0,110,1,1.0,"Alaska Towers, Erbil",For Sale,15000.0,0.177,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
66303,Apartment (340m²),329800.0,340,4,4.0,"London Towers, Erbil",For Sale,82450.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",London Towers Project
89105,Spacious Apartment with Beautiful Views,195300.0,210,3,3.0,"Ruby Towers, Erbil",For Sale,99300.0,0.508,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
89103,Modern apartment in Ruby Towers,118110.0,127,2,2.0,"Ruby Towers, Erbil",For Sale,61110.0,0.517,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
87610,Modern Apartment with Spacious Layout,400.0,95,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Lata Domus
44174,Furnished Apartment For Rent in Eskan Towers,400.0,84,1,1.0,"Eskan Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89188,Cozy 1-Bedroom Apartment in Sky Towers,400.0,89,1,1.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
89187,One bedroom apartment in prime location,450.0,100,1,1.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
89190,Furnished Apartment For Rent,475.0,90,1,1.0,"Wow Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Genova Real Estate Company
89181,Furnished Apartment For Rent,850.0,135,2,2.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Al Irtikaz Real Estate Company
89178,Modern Furnished Apartment in Cavalli Tower,800.0,99,1,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
89197,One Floor House,82500.0,200,2,1.0,"Hawler City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Aziz Real Estate
89174,Modern Apartment in Erbil,148800.0,151,1,1.0,"Aram Tower, Erbil",For Sale,29760.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Million House Real Estate Company
89179,External View Apartment,650.0,97,1,1.0,"Empire Diamond, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
89183,Furnished Apartment For Rent,600.0,100,2,1.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Al Irtikaz Real Estate Company
89172,Studio Apartment,350.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
89171,Apartment (1+1),500.0,97,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
89170,Two Floor House,260.0,100,3,2.0,"Havalan, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
89169,Studio Apartment,600.0,59,0,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Shahan Company
89168,Furnished Apartment For Rent,1000.0,99,1,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Shahan Company
89175,Spacious apartment in Empire Wings,155000.0,168,2,2.0,"Empire Wings, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
89166,Elegant 3-Bedroom Apartment in Erbil,145000.0,175,3,2.0,"Empire Royal Apartment, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Hiwa Real Estate
89165,Quick Sale,86000.0,189,3,2.0,"Life Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sakan Real Estate Company
89182,Modern Apartment in Prime Location,850.0,135,2,2.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Al Irtikaz Real Estate Company
89164,3-Bedroom Apartment in Empire Wings,600.0,186,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Hiwa Real Estate
89163,Corner Structure Opposite Garden,330000.0,420,0,,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Shyaka Alafandy Real Estate Company
89176,"Spacious 2BR Apartment in Erbil, Empire Square",600.0,140,2,1.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
89162,Commercial Building (200m²),4500.0,200,0,,"Naz Naz, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
89129,Cozy 1-Bedroom Apartment in Rami Towers,600.0,100,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Upland Real Estate Company
89161,Spacious 3 Bedroom Apartment in Erbil,500.0,165,3,3.0,"MRF 5 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
41832,Specious Apartment with Modern Interiors,500.0,87,1,1.0,"MRF Quattro Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89160,Spacious Apartment With 3 Bedrooms,450.0,165,3,3.0,"MRF 5 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
89180,VIP Apartment,1200.0,141,2,2.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
47629,Two Floor House,182000.0,200,5,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Khaki Gulan Real Estate
89159,Modern Furnished Apartment in Erbil,400.0,73,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89158,Modern Apartment in Lavender Skyline Tower,87720.0,129,2,2.0,"Lavender Skyline Tower, Erbil",For Sale,13150.0,0.15,(Down payment),,0,0,0,0,1,0,off_plan,Key Finder Real Estate Company
89157,Internal View Apartment,87000.0,128,2,2.0,"Lavender Skyline Tower, Erbil",For Sale,13050.0,0.15,(Down payment),,0,0,0,0,1,0,off_plan,Key Finder Real Estate Company
89156,Internal View Apartment,67320.0,99,1,1.0,"Lavender Skyline Tower, Erbil",For Sale,10000.0,0.149,(Down payment),,0,0,0,0,1,0,off_plan,Key Finder Real Estate Company
89153,Commercial House (200m²),1000.0,200,4,5.0,"Naz Naz, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
41833,Cozy Furnished Apartment in Erbil,500.0,87,1,1.0,"MRF Quattro Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89134,Modern House with 4 Bedrooms,1200.0,288,4,5.0,"Aram Village 2, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
43879,Modern House,186000.0,200,4,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Khaki Gulan Real Estate
89154,Furnished Apartment For Rent,500.0,85,1,1.0,"Roya Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
89155,"Modern Two Bedroom Apartment, Lavender Skyline Tower",87040.0,128,2,2.0,"Lavender Skyline Tower, Erbil",For Sale,13056.0,0.15,(Down payment),,0,0,0,0,1,0,off_plan,Key Finder Real Estate Company
50223,House in New Zone (H),152500.0,221,5,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,off_plan,Khaki Gulan Real Estate
89152,Spacious 3 Bedroom Apartment with Views,110000.0,200,3,2.0,"Roya Tower, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Baghy Shaqlawa Real Estate Company - Erbil
88582,Luxury Furnished Apartment in Cavalli Tower,800.0,108,1,2.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Shahan Company
89167,Elegant 3-Bedroom Apartment in Empire Royal Apartment,600.0,175,3,2.0,"Empire Royal Apartment, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Hiwa Real Estate
89131,Furnished Apartment For Rent,700.0,94,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Upland Real Estate Company
89148,External View Apartment,500.0,193,3,2.0,"Floria City, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
77223,Spacious House in Slava City,900.0,400,5,4.0,"Slava City 2, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89147,Modern 2-Bedroom Apartment,146000.0,149,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
67652,Duplex Apartment For Rent,300.0,49,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89149,Modern 3BR Apartment,650.0,200,3,2.0,"Roya Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
86901,Elegant 3-Bedroom Apartment for Sale,256631.0,244,4,3.0,"Tulip Towers, Erbil",For Sale,64158.0,0.25,(Down payment),,0,0,0,0,1,0,off_plan,Tulip Towers Project
83108,Elegant Apartment at Vana Towers,125250.0,167,2,2.0,"Vana Towers, Erbil",For Sale,31313.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
89133,Furnished Apartment For Rent,900.0,125,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
89146,Spacious 2 Bedroom Apartment in Empire Square,177000.0,178,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
74926,Spacious Family Home in Prime Location,160000.0,200,3,2.0,"Atlantic City, Erbil",For Sale,32000.0,0.2,(Down payment),,0,0,0,0,1,0,"verified, off_plan, three_sixty",The Atlantic
89145,External View Apartment,650.0,140,2,1.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
89144,Modern 2-Bedroom Flat in Unique Tower,122010.0,147,2,2.0,"Unique Towers, Erbil",For Sale,21900.0,0.179,(Down payment),,0,0,0,0,0,1,ready,Al Irtikaz Real Estate Company
71088,Spacious Unit for Sale,141240.0,132,2,2.0,"English Tower, Erbil",For Sale,28248.0,0.2,(Down payment),,0,0,0,0,1,0,"installment, off_plan",English Tower by King Inssat
75117,Modern 2 BR Apartment,128860.0,167,2,2.0,"Alaska Towers, Erbil",For Sale,13300.0,0.103,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
65504,Apartment (216m²),213840.0,216,3,2.0,"London Towers, Erbil",For Sale,53460.0,0.25,(Down payment),,0,0,0,0,1,0,"verified, off_plan, three_sixty",London Towers Project
89138,Modern 1 Bedroom Apartment with Stunning Views,400.0,100,1,2.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Newan Real Estate Company
89143,Cozy Apartment in Lalav Sun Towers,400.0,90,1,1.0,"Lalav Sun Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
89132,One bedroom apartment in Rami Towers,74000.0,100,1,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
89130,Cozy Apartment in Rami Towers,75000.0,100,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
89119,Spacious Apartment with Modern Design,195300.0,210,3,2.0,"Ruby Towers, Erbil",For Sale,47300.0,0.242,(Down payment),,0,0,0,0,0,1,"installment, ready",Grand View Real Estate Company
89128,Chic 1BR Apartment,300.0,70,1,1.0,"Lalav Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Prop House Real Estate Company
89127,Cozy 1 Bedroom Apartment,300.0,70,1,1.0,"Lalav Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Prop House Real Estate Company
89126,Modern apartment with one bedroom,400.0,83,1,1.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
89125,Chic Apartment in a Prime Location,160000.0,154,2,2.0,"Tulip Towers, Erbil",For Sale,40000.0,0.25,(Down payment),,0,0,0,0,0,1,"installment, ready",Grand View Real Estate Company
89124,Chic One-Bedroom Apartment,450.0,94,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
89141,Cozy 1-bedroom apartment in Erbil,74000.0,81,1,1.0,"Bakhtyary Twin Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
89123,Apartment in Installment,149000.0,169,2,2.0,"Siraj Towers, Erbil",For Sale,30000.0,0.201,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Grand View Real Estate Company
89121,Luxurious 3-bedroom apartment with great views,800.0,178,3,3.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
89120,Furnished Apartment For Rent,500.0,74,0,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
89135,Spacious 4-bedroom house for sale,260850.0,230,4,4.0,"Asco Village, Erbil",For Sale,52170.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
89118,Modern Apartment with 2 Bedrooms,118100.0,127,2,2.0,"Ruby Towers, Erbil",For Sale,30000.0,0.254,(Down payment),,0,0,0,0,0,1,"installment, ready",Grand View Real Estate Company
89117,Modern 1 Bedroom Apartment in Erbil,86500.0,93,1,1.0,"Ruby Towers, Erbil",For Sale,21000.0,0.243,(Down payment),,0,0,0,0,0,1,"installment, ready",Grand View Real Estate Company
74448,Spacious Structure in Hiwa City,143000.0,236,4,3.0,"Hiwa City, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,"new_price, off_plan",Khaki Gulan Real Estate
89116,Furnished Apartment For Rent,350.0,50,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89115,Long Term Installment,81840.0,88,1,1.0,"Ruby Towers, Erbil",For Sale,19000.0,0.232,(Down payment),,0,0,0,0,0,1,"installment, ready",Grand View Real Estate Company
89113,Studio Apartment,67500.0,69,0,1.0,"Boulevard, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
89112,Furnished Apartment For Rent,350.0,50,0,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Genova Real Estate Company
66987,High-Floor Apartment with Modern Design,450.0,87,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
86661,Modern House,650.0,200,4,4.0,"Italian village 2, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
51362,Furnished Apartment For Rent In Star Tower,650.0,122,2,2.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Sakan Real Estate Company
89110,Luxurious 3-Bedroom Apartment,850.0,273,3,3.0,"Empire Royal Apartment, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Lata Domus
53069,Cozy Apartment in City Center,250.0,50,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
75088,Cozy 1-bedroom apartment in Alaska Towers,77500.0,101,1,1.0,"Alaska Towers, Erbil",For Sale,12300.0,0.159,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
89109,Modern spacious apartment in Empire Wings,450.0,92,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
89108,Cosy Apartment in Empire Wings,88000.0,86,1,1.0,"Empire Wings, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Kryar Company Real Estate
89106,Structure with 6 Bedrooms,170000.0,324,6,6.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Haji Aziz Real Estate
89107,Spacious house in Aram Village 2,249000.0,242,4,4.0,"Aram Village 2, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Kryar Company Real Estate
89099,Studio Apartment,300.0,46,0,1.0,"Prime Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
89101,Furnished Apartment For Rent,650.0,127,2,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89098,Furnished Apartment For Rent,750.0,97,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,"ready, video",Divine Real Estate Company
89097,Modern House,275000.0,240,4,4.0,"Mountain View, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
89096,Internal View Apartment,162500.0,158,2,1.0,"Boulevard, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
75766,Modern apartment with stunning views,550.0,116,2,2.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89095,Spacious Apartment with 2 Bedrooms,650.0,168,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89140,Modern Apartment in Erbil Boulevard,400.0,75,0,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Al Kharita Real Estate Company
89094,House Opposite Garden,1100.0,322,4,4.0,"Aram Village 2, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Lata Domus
89092,Cozy Apartment in Empire Wings,450.0,94,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
76082,House Opposite Garden,390.0,250,2,1.0,"Slava City 2, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89091,"1 Bed Apartment, Erbil, Empire Wings",450.0,94,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89137,Apartment For Rent,600.0,129,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
86828,Luxury Apartment,293178.0,240,3,3.0,"Tulip Towers, Erbil",For Sale,73295.0,0.25,(Down payment),,0,0,0,0,1,0,off_plan,Tulip Towers Project
75471,Modern Home With 3 Bedrooms,149000.0,200,3,2.0,"Atlantic City, Erbil",For Sale,30000.0,0.201,(Down payment),,0,0,0,0,1,0,"verified, off_plan, three_sixty",The Atlantic
83064,Modern Apartment in Vana Towers,125250.0,167,2,2.0,"Vana Towers, Erbil",For Sale,31313.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
51597,Modern 2 Bedroom Apartment in Erbil,500.0,116,2,2.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
71743,Stylish Apartment with Monthly Installments,142310.0,133,2,2.0,"English Tower, Erbil",For Sale,28462.0,0.2,(Down payment),,0,0,0,0,1,0,"installment, off_plan",English Tower by King Inssat
89136,Elegant 2-bedroom unit in Erbil,125000.0,129,2,2.0,"Empire Pearl Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Jamana Real Estate Company
89090,Spacious apartment with stunning views,950.0,172,3,3.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
89087,Cozy 1-bedroom apartment in Sky Towers,650.0,100,1,1.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
89086,Modern Apartment in Rami Towers,375.0,90,1,1.0,"Roya Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
86971,Investment Opportunity in Prime Location,165000.0,150,0,,"Shari Mamostayan, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Mulkdar Real Estate Company
89085,"Modern One-Bedroom Apartment, Erbil",400.0,81,1,1.0,"MRF Quattro Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Lata Domus
